index,plan_name,graph2plan_id,source,source_index
939,plan_00939,966,train,3782
940,plan_00940,967,train,13758
941,plan_00941,968,train,636
942,plan_00942,969,train,13100
943,plan_00943,970,train,6317
944,plan_00944,971,train,124
945,plan_00945,972,train,10182
946,plan_00946,973,train,6249
947,plan_00947,974,train,6227
948,plan_00948,975,train,7543
949,plan_00949,976,train,5469
950,plan_00950,977,test,2299
951,plan_00951,978,test,2388
952,plan_00952,979,train,3449
953,plan_00953,980,train,5772
954,plan_00954,981,train,415
955,plan_00955,982,train,9383
956,plan_00956,983,test,2548
957,plan_00957,984,train,7624
958,plan_00958,985,train,6842
959,plan_00959,986,train,11048
960,plan_00960,987,train,13081
961,plan_00961,988,test,2221
962,plan_00962,989,train,11444
963,plan_00963,990,train,4958
964,plan_00964,991,train,13495
965,plan_00965,992,train,10869
966,plan_00966,993,train,7720
967,plan_00967,994,train,5331
968,plan_00968,995,train,714
969,plan_00969,996,train,12925
970,plan_00970,997,train,7594
971,plan_00971,998,train,12833
972,plan_00972,999,train,1239
973,plan_00973,1000,test,82
974,plan_00974,1001,train,3852
975,plan_00975,1002,train,10802
976,plan_00976,1003,train,9832
977,plan_00977,1004,test,2178
978,plan_00978,1005,test,923
979,plan_00979,1006,test,1820
980,plan_00980,1007,train,1069
981,plan_00981,1008,train,8126
982,plan_00982,1009,train,10407
983,plan_00983,1011,train,35
984,plan_00984,1012,train,987
985,plan_00985,1013,train,12903
986,plan_00986,1014,train,4142
987,plan_00987,1015,train,3566
988,plan_00988,1016,train,10305
989,plan_00989,1017,train,4790
990,plan_00990,1018,train,10831
991,plan_00991,1019,train,5801
992,plan_00992,1020,train,6131
993,plan_00993,1021,train,1391
994,plan_00994,1022,test,305
995,plan_00995,1023,train,10319
996,plan_00996,1024,train,9287
997,plan_00997,1025,train,8153
998,plan_00998,1026,train,588
999,plan_00999,1027,train,4442
1000,plan_01000,1028,train,4857
1001,plan_01001,1029,train,7256
1002,plan_01002,1030,train,12804
1003,plan_01003,1031,train,3254
1004,plan_01004,1032,train,14187
1005,plan_01005,1033,test,679
1006,plan_01006,1034,train,10404
1007,plan_01007,1035,train,11142
1008,plan_01008,1036,train,11395
1009,plan_01009,1037,test,1047
1010,plan_01010,1038,train,7690
1011,plan_01011,1039,train,1179
1012,plan_01012,1040,train,11989
1013,plan_01013,1041,train,7815
1014,plan_01014,1042,test,1500
1015,plan_01015,1043,train,10385
1016,plan_01016,1044,train,10122
1017,plan_01017,1045,train,5388
1018,plan_01018,1046,train,6733
1019,plan_01019,1047,train,2142
1020,plan_01020,1048,test,166
1021,plan_01021,1049,train,14229
1022,plan_01022,1050,train,10971
1023,plan_01023,1051,train,6064
1024,plan_01024,1052,train,2899
1025,plan_01025,1053,train,5744
1026,plan_01026,1054,train,9616
1027,plan_01027,1055,test,1891
1028,plan_01028,1056,train,11589
1029,plan_01029,1057,train,6080
1030,plan_01030,1058,train,1112
1031,plan_01031,1059,train,7686
1032,plan_01032,1060,train,4026
1033,plan_01033,1061,train,12251
1034,plan_01034,1062,train,5423
1035,plan_01035,1063,train,7251
1036,plan_01036,1064,train,9030
1037,plan_01037,1065,train,12289
1038,plan_01038,1066,train,8234
1039,plan_01039,1067,test,1772
1040,plan_01040,1068,train,1726
1041,plan_01041,1069,train,12265
1042,plan_01042,1070,train,2753
1043,plan_01043,1071,train,10386
1044,plan_01044,1072,train,302
1045,plan_01045,1073,train,1044
1046,plan_01046,1074,train,13070
1047,plan_01047,1075,train,6050
1048,plan_01048,1076,train,2645
1049,plan_01049,1077,train,639
1050,plan_01050,1078,train,4269
1051,plan_01051,1079,train,10854
1052,plan_01052,1080,train,8624
1053,plan_01053,1081,train,4991
1054,plan_01054,1082,train,6569
1055,plan_01055,1083,train,6901
1056,plan_01056,1084,train,12262
1057,plan_01057,1085,train,6825
1058,plan_01058,1086,train,6704
1059,plan_01059,1087,train,1601
1060,plan_01060,1088,train,1133
1061,plan_01061,1089,train,9300
1062,plan_01062,1090,train,2701
1063,plan_01063,1091,train,13613
1064,plan_01064,1092,train,3977
1065,plan_01065,1093,train,3655
1066,plan_01066,1094,train,3025
1067,plan_01067,1095,train,10658
1068,plan_01068,1096,train,1836
1069,plan_01069,1097,train,8612
1070,plan_01070,1098,train,12909
1071,plan_01071,1099,train,2150
1072,plan_01072,1100,train,14347
1073,plan_01073,1101,train,12194
1074,plan_01074,1102,train,2934
1075,plan_01075,1103,train,383
1076,plan_01076,1104,train,12221
1077,plan_01077,1105,test,1981
1078,plan_01078,1106,train,8872
1079,plan_01079,1107,train,12201
1080,plan_01080,1108,test,2171
1081,plan_01081,1109,train,4608
1082,plan_01082,1110,train,6735
1083,plan_01083,1111,train,8743
1084,plan_01084,1112,train,9090
1085,plan_01085,1114,train,8240
1086,plan_01086,1115,test,1595
1087,plan_01087,1116,test,414
1088,plan_01088,1117,test,225
1089,plan_01089,1118,train,12465
1090,plan_01090,1119,test,1239
1091,plan_01091,1120,train,10709
1092,plan_01092,1121,train,10982
1093,plan_01093,1122,train,13702
1094,plan_01094,1123,train,3181
1095,plan_01095,1124,train,1531
1096,plan_01096,1125,train,7059
1097,plan_01097,1126,train,6812
1098,plan_01098,1127,train,4475
1099,plan_01099,1128,train,596
1100,plan_01100,1129,train,12170
1101,plan_01101,1130,train,10518
1102,plan_01102,1131,train,7820
1103,plan_01103,1132,train,3419
1104,plan_01104,1133,train,2283
1105,plan_01105,1134,test,2532
1106,plan_01106,1135,train,6301
1107,plan_01107,1136,train,13315
1108,plan_01108,1137,train,3120
1109,plan_01109,1138,train,13632
1110,plan_01110,1139,train,4311
1111,plan_01111,1140,train,9493
1112,plan_01112,1141,test,1087
1113,plan_01113,1142,test,507
1114,plan_01114,1143,train,10043
1115,plan_01115,1144,train,13988
1116,plan_01116,1145,train,5012
1117,plan_01117,1146,train,4314
1118,plan_01118,1147,train,4938
1119,plan_01119,1148,train,12732
1120,plan_01120,1149,train,9459
1121,plan_01121,1150,train,2923
1122,plan_01122,1151,train,9055
1123,plan_01123,1153,test,1512
1124,plan_01124,1154,train,7534
1125,plan_01125,1155,train,9059
1126,plan_01126,1156,train,5055
1127,plan_01127,1157,train,1304
1128,plan_01128,1158,train,3903
1129,plan_01129,1159,test,2233
1130,plan_01130,1160,train,11523
1131,plan_01131,1161,train,10290
1132,plan_01132,1162,train,1482
1133,plan_01133,1163,train,3334
1134,plan_01134,1164,train,2296
1135,plan_01135,1165,train,9693
1136,plan_01136,1166,train,11818
1137,plan_01137,1167,train,555
1138,plan_01138,1168,train,8252
1139,plan_01139,1169,train,2012
1140,plan_01140,1170,train,8215
1141,plan_01141,1171,train,12651
1142,plan_01142,1172,train,2501
1143,plan_01143,1173,test,234
1144,plan_01144,1174,test,1888
1145,plan_01145,1175,test,1604
1146,plan_01146,1176,train,12671
1147,plan_01147,1177,train,2724
1148,plan_01148,1178,test,801
1149,plan_01149,1179,train,11475
1150,plan_01150,1180,train,7300
1151,plan_01151,1181,train,4216
1152,plan_01152,1182,train,7758
1153,plan_01153,1183,train,3639
1154,plan_01154,1184,train,6397
1155,plan_01155,1185,train,8064
1156,plan_01156,1186,train,12696
1157,plan_01157,1187,train,9588
1158,plan_01158,1188,train,9084
1159,plan_01159,1189,train,11193
1160,plan_01160,1190,train,2209
1161,plan_01161,1191,train,11218
1162,plan_01162,1192,train,13549
1163,plan_01163,1193,train,3762
1164,plan_01164,1194,test,434
1165,plan_01165,1195,train,10978
1166,plan_01166,1196,train,3911
1167,plan_01167,1197,train,7150
1168,plan_01168,1198,train,68
1169,plan_01169,1199,train,5194
1170,plan_01170,1200,train,2343
1171,plan_01171,1201,train,13175
1172,plan_01172,1202,train,9821
1173,plan_01173,1203,train,3390
1174,plan_01174,1204,train,9121
1175,plan_01175,1205,train,5624
1176,plan_01176,1206,train,1630
1177,plan_01177,1207,train,14425
1178,plan_01178,1208,test,1082
1179,plan_01179,1209,train,8554
1180,plan_01180,1210,train,1956
1181,plan_01181,1211,test,415
1182,plan_01182,1212,train,13821
1183,plan_01183,1213,train,13067
1184,plan_01184,1214,train,8323
1185,plan_01185,1215,train,9341
1186,plan_01186,1216,test,195
1187,plan_01187,1217,train,3594
1188,plan_01188,1218,train,923
1189,plan_01189,1219,train,10218
1190,plan_01190,1220,train,3086
1191,plan_01191,1221,train,4792
1192,plan_01192,1222,train,14237
1193,plan_01193,1223,train,6432
1194,plan_01194,1224,train,926
1195,plan_01195,1225,train,8118
1196,plan_01196,1226,train,9112
1197,plan_01197,1227,train,10944
1198,plan_01198,1228,train,11521
1199,plan_01199,1229,train,5621
1200,plan_01200,1230,train,6125
1201,plan_01201,1231,test,2010
1202,plan_01202,1232,train,9238
1203,plan_01203,1233,train,4334
1204,plan_01204,1234,train,10670
1205,plan_01205,1235,train,2451
1206,plan_01206,1236,train,42
1207,plan_01207,1237,train,13158
1208,plan_01208,1238,train,10610
1209,plan_01209,1239,train,12824
1210,plan_01210,1240,train,13018
1211,plan_01211,1241,train,14207
1212,plan_01212,1242,train,2319
1213,plan_01213,1243,train,2540
1214,plan_01214,1244,train,14067
1215,plan_01215,1245,test,943
1216,plan_01216,1246,train,4825
1217,plan_01217,1247,test,1928
1218,plan_01218,1248,train,4201
1219,plan_01219,1249,train,3606
1220,plan_01220,1250,test,160
1221,plan_01221,1251,train,10007
1222,plan_01222,1252,train,4797
1223,plan_01223,1253,train,861
1224,plan_01224,1254,train,12236
1225,plan_01225,1255,train,1705
1226,plan_01226,1256,train,12032
1227,plan_01227,1257,train,1414
1228,plan_01228,1258,test,1656
1229,plan_01229,1259,train,2691
1230,plan_01230,1260,train,9507
1231,plan_01231,1261,train,12307
1232,plan_01232,1262,train,13293
1233,plan_01233,1263,train,10169
1234,plan_01234,1264,train,10509
1235,plan_01235,1265,train,1499
1236,plan_01236,1266,test,1226
1237,plan_01237,1267,train,13587
1238,plan_01238,1268,train,3770
1239,plan_01239,1269,train,9432
1240,plan_01240,1270,train,7207
1241,plan_01241,1271,test,1231
1242,plan_01242,1272,train,2947
1243,plan_01243,1273,train,6412
1244,plan_01244,1274,train,8500
1245,plan_01245,1275,train,6932
1246,plan_01246,1276,train,459
1247,plan_01247,1277,test,1170
1248,plan_01248,1278,train,6518
1249,plan_01249,1279,train,14163
1250,plan_01250,1280,train,12560
1251,plan_01251,1281,train,12887
1252,plan_01252,1282,train,11579
1253,plan_01253,1283,train,1667
1254,plan_01254,1284,train,8303
1255,plan_01255,1285,train,13621
1256,plan_01256,1286,train,10176
1257,plan_01257,1287,test,21
1258,plan_01258,1288,test,1529
1259,plan_01259,1289,train,10144
1260,plan_01260,1290,train,13887
1261,plan_01261,1291,train,4751
1262,plan_01262,1292,train,5753
1263,plan_01263,1293,test,603
1264,plan_01264,1294,test,1016
1265,plan_01265,1295,train,725
1266,plan_01266,1296,train,11719
1267,plan_01267,1297,train,8998
1268,plan_01268,1298,train,12580
1269,plan_01269,1299,train,14284
1270,plan_01270,1300,train,8989
1271,plan_01271,1301,train,481
1272,plan_01272,1302,train,10652
1273,plan_01273,1303,train,13945
1274,plan_01274,1304,train,510
1275,plan_01275,1305,train,5908
1276,plan_01276,1306,train,2576
1277,plan_01277,1307,train,157
1278,plan_01278,1308,train,12908
1279,plan_01279,1309,train,1560
1280,plan_01280,1310,train,8838
1281,plan_01281,1311,train,6851
1282,plan_01282,1312,train,6955
1283,plan_01283,1313,train,5539
1284,plan_01284,1314,test,2354
1285,plan_01285,1315,train,11450
1286,plan_01286,1316,train,408
1287,plan_01287,1317,train,14160
1288,plan_01288,1318,train,7795
1289,plan_01289,1319,train,5960
1290,plan_01290,1320,train,1146
1291,plan_01291,1321,train,14296
1292,plan_01292,1322,train,6129
1293,plan_01293,1323,test,1053
1294,plan_01294,1326,train,11825
1295,plan_01295,1327,train,8507
1296,plan_01296,1328,train,6431
1297,plan_01297,1329,train,9750
1298,plan_01298,1330,train,6251
1299,plan_01299,1331,train,4392
1300,plan_01300,1332,train,12726
1301,plan_01301,1333,train,9202
1302,plan_01302,1334,train,7263
1303,plan_01303,1335,train,12245
1304,plan_01304,1336,train,13981
1305,plan_01305,1337,train,10868
1306,plan_01306,1338,train,803
1307,plan_01307,1339,test,1392
1308,plan_01308,1340,train,7655
1309,plan_01309,1341,test,606
1310,plan_01310,1342,train,13651
1311,plan_01311,1343,train,3315
1312,plan_01312,1344,train,11722
1313,plan_01313,1345,train,2928
1314,plan_01314,1346,train,10968
1315,plan_01315,1347,train,2619
1316,plan_01316,1348,train,6240
1317,plan_01317,1349,train,340
1318,plan_01318,1350,train,11080
1319,plan_01319,1351,train,790
1320,plan_01320,1352,train,7506
1321,plan_01321,1353,train,4722
1322,plan_01322,1354,train,3794
1323,plan_01323,1355,train,163
1324,plan_01324,1356,train,3556
1325,plan_01325,1357,train,7116
1326,plan_01326,1358,train,3330
1327,plan_01327,1359,test,2474
1328,plan_01328,1360,train,3775
1329,plan_01329,1361,train,6350
1330,plan_01330,1362,train,11010
1331,plan_01331,1363,train,9799
1332,plan_01332,1364,test,412
1333,plan_01333,1365,train,10985
1334,plan_01334,1366,train,236
1335,plan_01335,1367,train,2800
1336,plan_01336,1368,train,4794
1337,plan_01337,1369,train,368
1338,plan_01338,1370,train,12569
1339,plan_01339,1371,train,10212
1340,plan_01340,1372,train,12149
1341,plan_01341,1373,train,10237
1342,plan_01342,1374,test,638
1343,plan_01343,1375,train,273
1344,plan_01344,1376,train,2288
1345,plan_01345,1377,test,279
1346,plan_01346,1378,train,5617
1347,plan_01347,1379,train,8807
1348,plan_01348,1380,train,5295
1349,plan_01349,1381,train,1106
1350,plan_01350,1382,test,2229
1351,plan_01351,1383,train,11270
1352,plan_01352,1384,train,1619
1353,plan_01353,1385,train,5795
1354,plan_01354,1386,train,3003
1355,plan_01355,1387,train,7738
1356,plan_01356,1388,train,1008
1357,plan_01357,1389,train,1330
1358,plan_01358,1390,test,2372
1359,plan_01359,1391,train,3252
1360,plan_01360,1392,train,8257
1361,plan_01361,1393,train,5436
1362,plan_01362,1394,train,6514
1363,plan_01363,1395,train,921
1364,plan_01364,1396,train,4200
1365,plan_01365,1397,test,793
1366,plan_01366,1398,train,7026
1367,plan_01367,1399,train,10891
1368,plan_01368,1400,train,11040
1369,plan_01369,1401,train,13174
1370,plan_01370,1402,train,2731
1371,plan_01371,1404,test,1648
1372,plan_01372,1405,test,435
1373,plan_01373,1406,test,2167
1374,plan_01374,1408,train,7148
1375,plan_01375,1409,test,1311
1376,plan_01376,1410,train,2224
1377,plan_01377,1411,train,4584
1378,plan_01378,1412,train,13824
1379,plan_01379,1413,train,3539
1380,plan_01380,1414,train,7447
1381,plan_01381,1415,train,7589
1382,plan_01382,1416,train,5964
1383,plan_01383,1417,train,5004
1384,plan_01384,1418,train,6211
1385,plan_01385,1419,train,10678
1386,plan_01386,1420,train,6108
1387,plan_01387,1421,train,6052
1388,plan_01388,1422,test,1025
1389,plan_01389,1423,train,10912
1390,plan_01390,1424,test,275
1391,plan_01391,1425,train,9344
1392,plan_01392,1426,train,9790
1393,plan_01393,1427,train,11173
1394,plan_01394,1428,train,2811
1395,plan_01395,1429,train,2265
1396,plan_01396,1430,train,3201
1397,plan_01397,1431,train,12744
1398,plan_01398,1432,train,6792
1399,plan_01399,1433,test,889
1400,plan_01400,1434,train,484
1401,plan_01401,1435,train,12160
1402,plan_01402,1436,train,2244
1403,plan_01403,1437,train,11440
1404,plan_01404,1438,train,7778
1405,plan_01405,1439,test,848
1406,plan_01406,1440,test,518
1407,plan_01407,1441,test,1993
1408,plan_01408,1442,train,2380
1409,plan_01409,1443,train,9686
1410,plan_01410,1444,train,8509
1411,plan_01411,1445,train,5992
1412,plan_01412,1446,train,4499
1413,plan_01413,1447,train,10028
1414,plan_01414,1448,test,1832
1415,plan_01415,1449,train,9740
1416,plan_01416,1451,test,933
1417,plan_01417,1452,train,13325
1418,plan_01418,1453,train,1587
1419,plan_01419,1454,train,1884
1420,plan_01420,1455,test,869
1421,plan_01421,1456,train,1509
1422,plan_01422,1457,train,9310
1423,plan_01423,1458,train,8708
1424,plan_01424,1459,train,6294
1425,plan_01425,1460,train,12796
1426,plan_01426,1461,train,7358
1427,plan_01427,1462,train,10827
1428,plan_01428,1463,train,4478
1429,plan_01429,1464,train,2426
1430,plan_01430,1465,train,8798
1431,plan_01431,1466,train,3501
1432,plan_01432,1467,train,11933
1433,plan_01433,1468,train,8186
1434,plan_01434,1469,train,11195
1435,plan_01435,1470,train,2460
1436,plan_01436,1471,train,5281
1437,plan_01437,1472,train,11449
1438,plan_01438,1473,train,11129
1439,plan_01439,1474,train,10759
1440,plan_01440,1475,train,12798
1441,plan_01441,1476,train,14430
1442,plan_01442,1477,test,1480
1443,plan_01443,1478,train,2483
1444,plan_01444,1479,train,3009
1445,plan_01445,1480,train,7348
1446,plan_01446,1481,test,233
1447,plan_01447,1482,train,8363
1448,plan_01448,1483,train,10835
1449,plan_01449,1484,test,628
1450,plan_01450,1485,train,13999
1451,plan_01451,1486,train,6872
1452,plan_01452,1487,train,1236
1453,plan_01453,1488,test,797
1454,plan_01454,1489,train,8335
1455,plan_01455,1490,train,6860
1456,plan_01456,1491,train,13875
1457,plan_01457,1492,train,10508
1458,plan_01458,1493,train,13650
1459,plan_01459,1494,train,10270
1460,plan_01460,1495,train,2603
1461,plan_01461,1496,train,8919
1462,plan_01462,1497,train,3827
1463,plan_01463,1498,train,2728
1464,plan_01464,1499,test,1655
1465,plan_01465,1500,train,2275
1466,plan_01466,1501,test,1650
1467,plan_01467,1502,train,1842
1468,plan_01468,1508,train,1577
1469,plan_01469,1509,train,10813
1470,plan_01470,1510,train,14084
1471,plan_01471,1511,train,8780
1472,plan_01472,1514,train,7029
1473,plan_01473,1515,train,3758
